,newsId,title,summary,link
723,6330154,美國司法部撤下部分愛潑斯坦案文件 稱誤含受害者敏感個資,美國司法部周一（2 日）表示，1 月 30 日公布已故性犯罪者愛潑斯坦案（Jeffrey Epstein）剩餘文件以來，已撤下數千份文件及媒體材料，原因是其中可能因技術或人為失誤意外包含可識別受害者身份的敏感個資。,https://m.cnyes.com/news/id/6330154
724,6330078,黃金白銀市值蒸發超7兆美元 投資人上了慘痛一堂課,被視為避險資產的黃金與白銀，近日卻出現罕見的單日重挫，引發市場對投資組合避險配置的重新檢視，讓投資人上了一堂痛苦卻必要的風險課。,https://m.cnyes.com/news/id/6330078
725,6330153,美國政府局部停擺 非農就業報告又延期,美國政府局部停擺導致 1 月就業非農報告推遲發布，市場面臨關鍵數據空窗期。,https://m.cnyes.com/news/id/6330153
726,6330145,川普：正與眾院議長合作 推動眾院批准撥款協議,美國總統川普周一（2 日）敦促眾議院共和黨議員與民主黨議員合作，儘快重啟聯邦政府，並稱「在目前這個時間點」眾議院不應修改參議院已經通過的法案。,https://m.cnyes.com/news/id/6330145
727,6330132,「數據黑洞」再現！非農就業再度延期 美國政府關門影響關鍵統計,,https://m.cnyes.com/news/id/6330132
728,6330077,阿波羅：日元套利交易面臨平倉風險,私募基金阿波羅全球管理 (Apollo Global Management) 經濟學家 Torsten Slok 警告，日元套利交易面臨快速平倉的潛在風險,https://m.cnyes.com/news/id/6330077
729,6330127,「馬斯克帝國」再擴張！SpaceX併xAI 估值直衝1.25兆美元,,https://m.cnyes.com/news/id/6330127
730,6329955,美股重點新聞摘要2026年2月3日,美股重點新聞摘要 2026 年 2 月 3 日,https://m.cnyes.com/news/id/6329955
731,6330128,〈財報〉AI與國防需求強 Palantir業績優預期 盤後大漲6%,Palantir(PLTR-US)周一 (2 日) 公布 2025 會計年度第四季財報，隨著愈來愈多企業與美國政府爭相採用其人工智慧 (AI) 工具，業績表現與財測均優於華爾街預期，激勵股價盤後走升。截至發稿，漲超 6%。,https://m.cnyes.com/news/id/6330128
732,6330117,輝達盤後反彈 阿特曼否認OpenAI對輝達晶片不滿意,針對《路透社》報導 OpenAI 對輝達部分人工智慧 (AI) 晶片反應速度感到不滿，OpenAI 執行長阿特曼 (Sam Altman) 隨即發文否認並駁斥相關說法,https://m.cnyes.com/news/id/6330117
733,6330091,美光升超5%一路狂飆 技術面卻釋出不祥訊號？,據《MarketWatch》報導，美光科技 (Micron Technology)(MU-US) 股價因基本面利多而一路狂飆，但從某項技術指標來看，這波漲勢可能正接近硬著陸風險區。,https://m.cnyes.com/news/id/6330091
734,6330013,〈能源盤後〉美伊緊張降溫、供給疑慮趨緩 油價下挫逾4%,,https://m.cnyes.com/news/id/6330013
735,6330012,〈貴金屬盤後〉芝商所提高保證金 加劇金銀價格拋售潮,,https://m.cnyes.com/news/id/6330012
736,6330076,瑞士央行：能夠實施負利率 但門檻已提高,瑞士中央銀行「瑞士國家銀行」(SNB) 總裁施萊格爾 (Martin Schlegel) 週一 (2 日) 表示，瑞士央行能夠降息至負利率，但這樣做的門檻已提高。,https://m.cnyes.com/news/id/6330076
737,6330098,OpenAI推出Codex應用程式 搶攻AI程式開發市場,OpenAI 推出旗下程式開發工具 Codex 的桌面版應用程式 (App)，期望在 AI 程式碼生成領域搶回動能及客戶，以迎戰競爭對手。,https://m.cnyes.com/news/id/6330098
738,6329954,〈紐約匯市〉美元走升 近三周來首度連二紅,美元周一 (2 日) 上漲，延續上周五尾盤的漲勢。此前，美國總統川普提名華許 (Kevin Warsh) 出任下一任聯準會 (Fed) 主席。,https://m.cnyes.com/news/id/6329954
739,6330105,路透：OpenAI對輝達晶片不全然滿意 已接觸AMD等替代供應商,《路透社》週一 (2 日) 引述多名消息人士報導，該公司已自去年起低調接觸 AMD、Cerebras 及 Groq 等多家晶片業者，評估輝達以外的人工智慧 (AI) 推論晶片替代方案。,https://m.cnyes.com/news/id/6330105
740,6329387,AI熱潮推升台灣權重！MSCI新興市場指數近20年首度超中國,在人工智慧（AI）概念股強勢上漲帶動下，台灣近 20 年來首度在 MSCI 新興市場指數中超越中國，權重達 21.06%。台積電領軍 AI 供應鏈，帶動台股強勢表現，外資看好未來獲利成長，但也示警科技循環風險升高。,https://m.cnyes.com/news/id/6329387
741,6330095,加密幣走弱、散戶避險情緒增 Robinhood重挫逾9%,據《Investing.com》報導，Robinhood Markets(HOOD-US) 股價周一 (2 日) 大跌 9.6%，投資人顯然憂心加密貨幣市場走弱，以及散戶交易動能出現降溫跡象。,https://m.cnyes.com/news/id/6330095
742,6330074,〈美股盤後〉 川普下調印度關稅 道瓊勁揚超510點 台積電ADR升逾3%,在金價、白銀與比特幣劇烈震盪、企業財報密集發布，以及聯準會前景仍具不確定性的背景下，美股主指週一 (2 日) 止跌回升，美元走強。,https://m.cnyes.com/news/id/6330074
743,6330015,〈台股盤前要聞〉台股連三跌月線有撐、 台幣爆量貶1.22角、中鋼盤價全面調漲,台股盤前要聞,https://m.cnyes.com/news/id/6330015
744,6330009,【袁志峰專欄】港股調整充份，長線買入,,https://m.cnyes.com/news/id/6330009
745,6329838,特斯拉即將推出第三代人形機器人 預計年產百萬台,特斯拉官方微博周一（2 日）發布消息，宣布第三代特斯拉人形機器人即將亮相，通過觀察人類行為即可學習新技能，預計年產百萬台。,https://m.cnyes.com/news/id/6329838
746,6329693,地方政府可用財力減少 中國賣地收入四年少人民幣4.6兆,中國房地產市場持續低迷之下，地方政府賣地收入四連降。近日中國財政部的公開數據顯示，2025 年地方政府性基金預算本級收入中的國有土地使用權出讓收入（土地出讓收入）為人民幣（下同）4.1518 兆元，比上年下降 14.7%。,https://m.cnyes.com/news/id/6329693
747,6330035,摩根士丹利示警：華許接掌Fed 美債波動度恐升高,《彭博》周一 (2 日) 報導，根據摩根士丹利 (MS-US) 分析，若由華許 (Kevin Warsh) 領導聯準會(Fed)，美國公債市場的波動度可能明顯升高，主因在於未來聯準會對外溝通方式可能轉趨保守，增加投資人對貨幣政策走向的,https://m.cnyes.com/news/id/6330035
748,6329798,華許Fed縮表構想 市場現實說不容易,根據《路透》周一 (2 日) 報導，獲提名出任下一任聯準會 (Fed) 主席的華許 (Kevin Warsh) 主張大幅縮減聯準會規模高達數兆美元的資產負債表，但多位市場人士指出，基於金融市場運作現實與政策框架限制，相關目標即使能推動,https://m.cnyes.com/news/id/6329798
749,6330025,市場怎看OpenAI投資？輝達股價走跌原因一次看,"根據《CNBC》報導，晶片大廠輝達 (NVDA-US) 股價周一早盤走跌，主因市場傳出其對 OpenAI 高達 1,000 億美元的投資計畫出現停滯跡象，引發投資人對合作進展與投資規模的不確定性疑慮。",https://m.cnyes.com/news/id/6330025
750,6330039,川普：美印達成貿易協議 對等關稅降至18%,美國總統川普周一 (2 日) 在其社群平台 Truth Social 發文表示，已於當天與印度總理莫迪 (Narendra Modi) 通話，雙方就雙邊貿易與地緣政治議題交換意見，並已即刻達成貿易協議。,https://m.cnyes.com/news/id/6330039
751,6329979,募資500億美元不跌反漲 市場為何買單甲骨文,《巴隆周刊》(Barron&#39;s)周一 (2 日) 報導，美國軟體大廠甲骨文 (ORCL-US) 宣布，計劃為擴大人工智慧 (AI) 雲端業務募資約 450 億至 500 億美元，並採取債務與股權並行的方式籌措資金。儘管整體募資規模龐大，但市場,https://m.cnyes.com/news/id/6329979
752,6329965,mBank：AI衝擊疑慮過度 遊戲股賣壓不具基本面依據,《彭博》周一 (2 日) 報導，波蘭銀行 mBank 指出，近期電玩遊戲開發商股價重挫，主要源於市場擔憂 Google(GOOGL-US)推出的人工智慧 (AI) 工具 Project Genie 可能顛覆產業，但相關賣壓屬於「反應過度」，,https://m.cnyes.com/news/id/6329965
753,6329950,美元、美債不再神話？「拋售美國」背後的信心危機,《彭博》周一 (2 日) 報導，美國擁有全球最深、流動性最高的金融市場，美元長期穩坐全球主要儲備貨幣地位，美國公債更被視為首屈一指的避險資產。然而，近期市場卻逐漸浮現一股「拋售美國」（Sell America）的論述，引發全球,https://m.cnyes.com/news/id/6329950
754,6329797,〈美股早盤〉貴金屬劇烈震盪 主要指數新月開局走低,美股主要指數周一 (2 日) 開盤走低，市場在新的一周與新月份伊始轉趨謹慎。貴金屬先前出現劇烈拋售，雖然金、銀跌勢有所收斂，仍令投資人情緒承壓；與此同時，原油下挫、美元與公債殖利率走高，加上比特幣波動與輝達股價回檔，美股主要指,https://m.cnyes.com/news/id/6329797
755,6329942,降低對中國依賴！川普啟動120億美元關鍵礦產庫存 相關類股盤前勁揚,根據《彭博》周一 (2 日) 報導，美國總統川普政府計畫啟動一項規模達 120 億美元的關鍵礦產戰略庫存計畫，藉此協助美國製造業抵禦供應衝擊，並加速降低對中國稀土與其他關鍵金屬的依賴。這項計畫正值美國試圖重塑關鍵礦產供應鏈之際，被,https://m.cnyes.com/news/id/6329942
756,6329836,〈財報〉主題樂園狂賺、串流轉強！迪士尼上季獲利超預期,綜合外媒報導，迪士尼 (DIS-US) 周一 (2 日) 美股盤前公布 2026 會計年度第一季 (截至去年 12/27) 財報，受惠於主題樂園與郵輪事業創下歷史新高，帶動營收與獲利雙雙優於市場預期，也讓市場焦點再度聚焦在即將到來的執行長接,https://m.cnyes.com/news/id/6329836
757,6329834,特斯拉歐洲銷量萎縮 在法國跌至3年新低 於挪威更暴跌88%,特斯拉 (TSLA-US) 在歐洲市場正遭遇前所未有的挑戰。根據最新數據顯示，這家電動車龍頭在歐洲主要市場的註冊量於新的一年持續低迷，銷售頹勢已從 2025 年延伸至今。,https://m.cnyes.com/news/id/6329834
758,6329906,傳馬斯克加快整合事業版圖 SpaceX與xAI評估合併,《彭博》周一 (2 日) 援引知情人士消息報導，知情人士透露，馬斯克正與旗下太空科技公司 SpaceX 及人工智慧 (AI) 新創 xAI 進行合併的深入洽談，顯示這位億萬富豪正加快整合其事業版圖。相關人士指出，雙方已向部分投資人說明合併,https://m.cnyes.com/news/id/6329906
759,6329816,強制平倉連環爆！比特幣失守8萬美元 一周市值蒸發逾2千億美元,根據《CNBC》報導，比特幣在經歷劇烈震盪的一周後持續承壓，周一 (2 日) 跌破 8 萬美元大關，創下自 2025 年 4 月以來新低。市場分析指出，這波下跌並非源自加密貨幣本身的結構性問題，而是與全球金融市場同步轉向風險趨避有關。,https://m.cnyes.com/news/id/6329816
760,6329794,比特幣暴跌之際 Strategy不懼跌破成本價 暗示再加碼買進,比特幣出現新一波跌勢，價格已在 8 萬美元下方，一度跌破 7.5 萬美元。值此下跌之際，全球最大的比特幣財庫企業 Strategy(MSTR-US) 執行董事長 Michael Saylor 再次於社群平台發出買入信號。,https://m.cnyes.com/news/id/6329794
761,6329840,企業更接「地」氣！國發會聯手金管會證交所 首推「地方創生」納入115年ESG評鑑,國發會為強化企業參與地方發展，宣布與金管會、證交所共同將地方創生納入 115 年 ESG 評鑑指標，鼓勵上市櫃公司將資源投入偏鄉，透過社會責任（S）與公司治理（G）等面向，協助在地團隊建立韌性社區、推動場域轉型及提供人才培育支援,https://m.cnyes.com/news/id/6329840
762,6329812,力成FOPLP拚2028年滿載生產 單月營收貢獻估逾30億元,封測大廠力成 (6239-TW) 今 (2) 日舉辦尾牙，今年預計在尾牙一口氣抽出近 3000 萬元的獎金，以感謝員工去年全年的付出，展望今年，董事長蔡篤恭指出，客戶對力成的扇出型面板級封裝 (FOPLP) 需求強勁，現階段是供不應求,https://m.cnyes.com/news/id/6329812
763,6329894,鉅亨速報 - Factset 最新調查：埃克森美孚(XOM-US)EPS預估下修至6.75元，預估目標價為133.50元,FactSet 最新調查：埃克森美孚(XOM-US)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊,https://m.cnyes.com/news/id/6329894
764,6329814,美國、阿根廷撤回資金 WHO被迫大幅裁員,《彭博》周一 (2 日) 報導，世界衛生組織 (WHO) 在美國與阿根廷相繼撤回資金後，被迫大幅裁減人力。世衛組織秘書長譚德塞 (Tedros Adhanom Ghebreyesus) 周一表示，2025 年將是該組織「最艱困的一年之一,https://m.cnyes.com/news/id/6329814
765,6329773,中國主婦的淘金夢碎：48小時從獲利60%迅速慘賠84%,黃金與白銀市場上周以來，經歷數十年來最迅速的逆轉，據《彭博》報導，這場由熱衷槓桿的中國交易員推動的紀錄性漲勢，如今已讓從避險基金到家庭主婦在內的投資者損失慘重。,https://m.cnyes.com/news/id/6329773
766,6329817,輝達啟動實體AI元年！法人看好2026年機器人成主流 市場聚焦這2類科技股,2026 年被視為實體 AI 元年，AI 發展重心從螢幕內的資訊處理轉向現實生活中的機器人、自駕車及實體系統。延續 CES 大會趨勢，生成式 AI 的成熟為實體 AI 奠定基礎，使機器人具備感知與推理能力，能進入超市、醫院及物流等非結構化環,https://m.cnyes.com/news/id/6329817
767,6329815,壓低殖利率？美國發債策略恐迎關鍵時刻,《彭博》周一 (2 日) 報導，美國公債市場投資人普遍預期，美國財政部將在本周三 (4 日) 公布的季度再融資 (Quarterly Refunding) 聲明中，維持既有的發債規模與結構不變；不過，在川普政府近期頻頻採取激進金融手段以,https://m.cnyes.com/news/id/6329815
768,6329795,台灣新創動能爆發！吸金破千億創10年新高 聚焦4大關鍵產業,"經濟部中小及新創企業署今 (2) 日發布 2025 年新創企業白皮書，揭示台灣創新創業動能進入爆發期。中企署署長李冠志指出，2024 年國內新創投資額突破 1,002 億元，為近十年新高，主要聚焦健康醫療、生技、能源及 AI",https://m.cnyes.com/news/id/6329795
769,6329796,亞股大逃殺！台股3天跌掉逾1100點失守3萬2 金管會：基本面仍穩健,韓國股市今 (2) 日遭遇空軍血洗，台股也連續第三個交易日重挫，電子股賣壓沉重，大盤終場重挫 439.72 點，以 31624.03 點作收，跌幅達 1.37%，成交量約 7404 億元，顯見資金調節壓力仍大,https://m.cnyes.com/news/id/6329796
770,6329718,艾普斯坦案新文件解密 失蹤15年墨西哥模特兒「吃人」指控再度引發關注,隨著美國司法部釋出一批與已故性犯罪者艾普斯坦 (Jeffrey Epstein) 相關的新檔案，一名失蹤超過 15 年的墨西哥模特兒 Gabriela Rico Jiménez 再次成為公眾討論的焦點。這些解密文件內容極其駭人，,https://m.cnyes.com/news/id/6329718
771,6329719,〈台幣〉「華許震撼」引爆股匯雙殺！亞幣集體跳水 爆量貶逾1角收31.59元,亞幣持續大跳水，台北股匯今 (2) 日上演雙殺走勢，受外資擴大賣股匯出影響，加權指數重挫逾 400 點，新台幣兌美元一度重貶 2 角，直逼 31.7 元關卡,https://m.cnyes.com/news/id/6329719
772,6329720,黃金波動率罕見超越比特幣 連避險都變得膽顫心驚,全球金融市場近期正經歷罕見的格局反轉，其中，黃金的市場波動性更來到近 20 年之最，一舉超越了比特幣。,https://m.cnyes.com/news/id/6329720
773,6329594,聯準會換主席也沒用？摩根士丹利：貨幣政策短期內難轉向、縮表至少要等到明年,摩根士丹利指出，即使美國聯準會即將迎來領導層更替，短期內貨幣政策方向仍難出現重大轉變。該行預期下半年仍有降息空間，但前提是通膨明確回落，否則 Fed 可能全年按兵不動。,https://m.cnyes.com/news/id/6329594
774,6329772,仁寶攜手BeyondAI 共同為LNG產業打造企業級AI解決方案,仁寶 (2324-TW) 今 (2) 日宣布與 BeyondAI 建立策略合作夥伴關係，共同為 LNG(液化天然氣)產業打造一套建構於已驗證、高效能伺服器平台之上的企業級 AI 全方位解決方案。,https://m.cnyes.com/news/id/6329772
775,6329675,半導體主題夯！9檔台股ETF元月漲贏台積電 00891年化配息竟上看13%,受惠 AI 基礎建設需求熱絡，台灣半導體產業在 2026 年開春即展現強勁爆發力，根據統計，截至 1 月底止，共有 9 檔台股原型 ETF 報酬率勝過台積電，其主要成分股都與近期最火熱的記憶體、IC 設計,https://m.cnyes.com/news/id/6329675
776,6329698,藥華藥斥資14.5億赴美設廠 預計2027年取證投產,藥華藥 (6446-TW) 今 (2) 日宣布，因應全球市場需求持續成長，董事會決議投資 4600 萬美元(約新台幣 14.5 億元)，在美國波多黎各設立子公司及製造廠，波多黎各廠預計 2027 年取證及投產。,https://m.cnyes.com/news/id/6329698
777,6329696,爭取撤銷美國暫扣令 巨大：啟動第三階段招聘費補償方案配合審查,巨大 (9921-TW) 為進一步強化移工權益保障並完善零招聘費政策，巨大集團近期啟動第三階段招聘費用補償方案，補償適用範圍擴大至在 WRO 生效日（2025 年 9 月 24 日）前兩年內離職之符合資格移工。,https://m.cnyes.com/news/id/6329696
778,6329676,錦明用力轉型 估2026年無人機與EPC等新領域營收可望大擴張,錦明實業 (3230-TW) 各項業務仍依既定計畫穩定推進中，董事長蔡翔峰今 (2) 日指出，錦明以系統整合的角度切入無人機與 EPC 等新興應用領域，聚焦於軍用商規無人機平台與關鍵模組的整合與交付能力。,https://m.cnyes.com/news/id/6329676
779,6329674,外資連2賣超近千億元 單日甩賣這3檔記憶體股共逾10萬張,台股今 (2) 日終場下跌 439.72 點，以 31624.03 點作收，累計三個交易日跌 1179.76 點，成交量 7404 億元，其中外資賣方 481.18 億元，呈連二賣，連兩日賣超 99. 億元，並大賣力積電 5.9 萬張、,https://m.cnyes.com/news/id/6329674
780,6329590,花旗示警：黃金估值陷極端泡沫 下半年避險情緒消退恐釀「腰斬」危機,根據花旗最新大宗商品報告，當前黃金價格已嚴重透支未來的預期，估值達到「極端水準」。報告警告，隨著 2026 年下半年避險情緒可能集體消退，支撐金價的高點支柱將面臨結構性坍塌。,https://m.cnyes.com/news/id/6329590
781,6329691,「真金不怕火煉」、台積電、創意、世芯¬-KY、華邦電、華通、世界先進,,https://m.cnyes.com/news/id/6329691
782,6329667,勞動基金最新布局：代操績效未達標者費率砍0.04%、勞保基金擬重啟委外操作,勞動基金運用局局長蘇郁卿今（2）日公布 115 年度投資布局規劃，強調將透過精準的委外代操管理提升運作效率。國外投資部分預計辦理全球債券與基礎建設委託案，單項標案規模約 16 億美元；國內投資則維持 500 億元左右規模，並因應政府,https://m.cnyes.com/news/id/6329667
783,6329690,南亞科潰敗、華邦電跌停鎖死　記憶體信心崩潰,,https://m.cnyes.com/news/id/6329690
784,6329625,過年流行送數位紅包 永豐金證券「股票禮品卡」首創自組吉數 免再排隊換新鈔,過年免再排隊領新鈔！央行近年宣導紅包不一定要用新鈔，國銀也積極推動數位紅包。今 (2026) 年證券業讓華人春節迎來全新數位紅包革命，永豐金證券今 (2) 日宣布，旗下透過社交軟體贈送的「股票禮品卡」功能全面進化,https://m.cnyes.com/news/id/6329625
785,6329626,【量大強漲股整理】台股震盪回檔下，有機會反彈嗎?指標關鍵看甚麼？,,https://m.cnyes.com/news/id/6329626
786,6329611,〈房產〉少了交屋潮挹注房市又凍僵 六都1月交易量月減8.3%  年增28.1%,全台六都會區公布 2026 年 1 月「建物買賣移轉棟數」，六都交易量合計為 1 萬 8237 棟，月減 8.3%，六都交易量年增幅爲 28.1%。,https://m.cnyes.com/news/id/6329611
787,6329612,記憶體Q1全面上修漲幅預估 季增幅創歷史新高,研調機構 TrendForce 今 (2) 日出具最新報告，2026 年第一季 AI 與資料中心需求持續加劇記憶體供需失衡，原廠議價能力有增無減，因此全面上修第一季 DRAM、NAND Flash 各產品價格季增幅，預估整體 convent,https://m.cnyes.com/news/id/6329612
788,6329528,氣溫趨於溫和 美國天然氣期貨價格重挫逾14%,根據最新市場數據，美國天然氣期貨價格周一 (2 日) 持續劇烈震盪。受氣象預報顯示天氣將轉趨溫和影響，當日天然氣期貨價格重挫 14.7%，跌至每百萬英熱單位 (MMBtu)3.70 美元，幾乎抹去了上周的所有漲幅。部分交易數據甚,https://m.cnyes.com/news/id/6329528
789,6329588,〈勞動基金績效〉去年近6成獲利靠台股！1月可再賺3000億 新制勞退持股逾3成重押台積電,勞動部勞動基金運用局今（2）日公布 2025 年投資績效，整體收益創下歷史新高。勞動基金運用局局長蘇郁卿指出，台股部位雖僅佔基金總額約 21%，但受惠於半導體與電子產業強勁成長，國內股市對整體收益的貢獻度超過 50%。展望 202,https://m.cnyes.com/news/id/6329588
790,6329460,2026年開年中國車市洗牌：鴻蒙、小米反超零跑 智駕成決勝關鍵,,https://m.cnyes.com/news/id/6329460
791,6329447,比利時首相憂「在紐約監獄醒來」 揭歐洲對美國司法霸權的不安,比利時首相德韋弗在達沃斯與美國總統川普會面後，拋出「可能在紐約監獄醒來」的玩笑，引發歐洲政壇高度關注。分析指出，這並非黑色幽默，而是歐洲對美國長臂管轄、司法與經濟壓力的真實焦慮。,https://m.cnyes.com/news/id/6329447
792,6329485,〈港股盤後〉2月開局走弱 恒指重挫逾2%失守二萬七 科技與黃金股成重災區,"港股主要指數周一 (2 日) 低開低走。截至收盤，恒生指數大跌 2.23%，報 26,775.57 點；恒生科技指數重挫 3.36%，報 5,513.47 點；國企指數下跌 2.54%。全天市場交投情緒低迷，多個熱門板塊集體回落，僅濠賭股與",https://m.cnyes.com/news/id/6329485
793,6328861,〈陸股盤後〉三大指數走低 短期面臨回調壓力,中國 A 股三大股指周一（2 日）同步大跌，全天兩市震盪走低，午後跌幅擴大，分析師認為，短期 A 股面臨回調壓力，春季行情未完。,https://m.cnyes.com/news/id/6328861
794,6329497,儘管市場預期澳洲央行升息 但澳元恐面臨漲多回調壓力,受惠於大宗商品價格走勢及市場對澳洲貨幣政策收緊的預期，澳元今年以來漲幅已超過 4%，成為表現最佳的主要貨幣之一。然而，據《fxstreet》報導，市場分析師預計，即使澳洲央行 (RBA) 本周可能宣布升息，澳元仍面臨短期的技,https://m.cnyes.com/news/id/6329497
795,6329458,記憶體出現雜音！DRAM現貨價近半年首見走弱 問題在「成本紅線」,,https://m.cnyes.com/news/id/6329458
796,6329459,繞開製程限制！中芯國際聯手名校 攻克AI算力瓶頸,,https://m.cnyes.com/news/id/6329459
797,6329538,皇翔海外布局告捷 一銀統籌新加坡HHI4.7億元星幣聯貸案 超額認購1.7倍,第一金 (2892-TW) 旗下第一銀行今（2）日宣布，其新加坡分行獨家統籌主辦新加坡臺商不動產開發商「HH Investment Private Limited」（HHI）新幣 4.71 億元聯貸案，並由第一銀行擔任額度管,https://m.cnyes.com/news/id/6329538
798,6329359,大西洋：川普親手拆掉了美國建立的世界秩序、多極世界非和平保證,《大西洋》分析指出，川普推動的「美國優先」政策，正動搖美國自二戰以來建立的自由主義國際秩序。隨著美國淡出全球領導角色，盟友體系鬆動、多極競逐升溫，世界恐走向更高風險的新戰國時代。,https://m.cnyes.com/news/id/6329359
799,6329486,幣圈尚未走出「10/10崩盤」陰影 幣安再成為風暴核心,隨著比特幣跌破 8 萬美元心理關卡，去年美東時間 10 月 10 日的史詩級崩盤再被提及，許多人都認為，市場事實上未走出當時的陰影，當前的跌勢只能算是當時主震後的「餘震」，並將矛頭再一次指向爭議核心幣安交易所。,https://m.cnyes.com/news/id/6329486
800,6329540,費半重挫拖累台股急殺　恐慌宣洩後資金輪動訊號浮現:南亞科、雙鴻、奇鋐、聖暉、AES-KY,,https://m.cnyes.com/news/id/6329540
801,6329461,一邊談判一邊備戰 美伊關係陷入高度微妙拉鋸,,https://m.cnyes.com/news/id/6329461
802,6329530,智通科創收購印度NBFC 100%股權 布局自營小額貸款業務,智通 *(8932-TW) 今 (2) 日宣布，旗下收購印度當地 NBFC（非銀行金融公司）執照公司 Letul Investments Private Limited 案取得重大進展，已於 1 月份正式簽署 100% 股權收購協議（SPA）,https://m.cnyes.com/news/id/6329530
803,6329513,中韓兩大廠擴充NAND產能 業界：難撼動供需吃緊與漲價結構,近期市場傳出，中國 NAND 原廠長江存儲 (YMTC) 可能將原訂 2027 年才開出的新晶圓廠產能，提前至 2026 年下半年啟動量產，加上三星重啟投資平澤廠，引發市場對 NAND 供需市況將有所變化的擔憂。業界認為，若,https://m.cnyes.com/news/id/6329513
804,6329512,00878首季擬配0.42元優於上季 年化配息率衝7.48%,台股 1 月上演驚奇行情，高低點相差 3988.28 點，從 1 月 2 日至 30 日，大盤自 2 萬 9 千多點大漲 2700 點，來到 3 萬 2 千點，震盪行情讓投資人宛如坐上雲霄飛車，但看得到不一定有賺到，國泰,https://m.cnyes.com/news/id/6329512
805,6329451,微軟市值兩日蒸發3810億美元 市場看到什麼危險信號？,全球科技巨頭微軟 (MSFT-US) 上周發布表面尚稱亮麗的財報後，股價卻遭遇重挫。在短短兩個交易日內，微軟市值大幅縮水約 3810 億美元，創下自 2020 年 3 月以來最糟糕的單周表現。這場暴跌不僅令市場震驚，也暴露出,https://m.cnyes.com/news/id/6329451
806,6329496,〈黃仁勳來台〉黃仁勳今日結束訪台 預告一定會出席COMPUTEX,輝達 (NVDA-US) 執行長黃仁勳預計將在今 (2) 日結束訪台行程，此次一共待 5 日，離開飯店時接受訪問，儘管未明確表態與北市府的簽約合作時程，但他也表示今年是超級忙碌的一年，並預告一定會出席 6 月的台北國際電腦展 (COMPU,https://m.cnyes.com/news/id/6329496
807,6329498,中鋼3月盤價全面調漲 每公噸漲500元迎鋼市春燕,中鋼 (2002-TW) 今 (2) 日召開 115 年 3 月份月盤盤價會議，會中決議全線產品每公噸調漲新台幣 500 元。中鋼指出，全球鋼市正朝向正向發展，終端需求逐漸釋出，帶動價量結構明顯改善，下游供應鏈亦積極回補庫存，為順應國際行情,https://m.cnyes.com/news/id/6329498
808,6329189,AI不是泡沫而是「大加速」時代序章！方舟木頭姐：自動駕駛、AI、比特幣全面爆發,方舟投資（ARK Invest）創辦人 Cathie Wood 在《Big Ideas 2026》中直言 AI 並非泡沫，而是「大加速」的起點。她預測 AI、軟體、自動駕駛、加密資產與生技將推動全球經濟進入指數型成長新階,https://m.cnyes.com/news/id/6329189
809,6329411,美國司法部公開愛潑斯坦案大批文件 馬斯克再次回應,"美國司法部上周五（30 日）公布已故性犯罪者愛潑斯坦案（Jeffrey Epstein）剩餘文件，總計超過 300 萬頁文件、2,000 段影片、18 萬張圖片。",https://m.cnyes.com/news/id/6329411
810,6329382,2025年全球前20大EMS/ODM排名洗牌 緯創躍居全球第二大,DIGITIMES 最新發布《2025 年全球前 20 大 EMS/ODM 業者排名》，在 AI 資料中心需求強勁帶動下，台灣業者整體營收比重回升至 70.2%，其中，緯創躍居全球第二大，僅次於鴻海，而廣達則排名第三。,https://m.cnyes.com/news/id/6329382
811,6329398,中國春節AI紅包大戰：阿里千問豪擲30億 巨頭紛紛加入戰局,2026 年春節期間，中國網路巨頭傳統的紅包大戰進入新一階段。不同於往年單純的現金與社交裂變玩法，今年的戰場已從「流量爭奪」升維至「AI 生態比拼」。各大廠紛紛以 AI 技術為核心、紅包為載體，試圖在春節這個全齡、全場景,https://m.cnyes.com/news/id/6329398
812,6329462,甲骨文AI驚爆融資遇難關 擬砍3萬員工、出售資產,,https://m.cnyes.com/news/id/6329462
813,6329420,勤凱1月營收首破2億元 今年營收估增逾1成再創高,電子材料大廠勤凱 (4760-TW) 副董事長莊淑媛今 (2) 日表示，由於客戶需求強勁，指標型被動元件客戶過年期間皆沒停工，今年第一季營收力拚與去年第四季相當，全年營收將優於去年全年，目標成長達雙位數，再度創下新高，而三大新材,https://m.cnyes.com/news/id/6329420
814,6329416,〈台股盤後〉年關前獲利先落袋 記憶體股爆賣壓 跌439點守住月線,受到美股「三巫日」動盪、四大指數全數下挫影響，台股今 (2) 日開低走低，加權指數以 32008 點開出後，而在電子權值股全數走弱，隨即失守 32000 點大關，盤中賣壓擴大，一度大跌超過 600 點，終場下跌 4439,https://m.cnyes.com/news/id/6329416
815,6329409,中東局勢告急 伊朗最高領袖：若美伊衝突將演變為區域大戰,隨著美國總統川普威脅對伊朗實施軍事打擊，德黑蘭與華府之間的緊張局勢已升級至臨界點。伊朗最高領袖哈米尼 (Ayatollah Ali Khamenei)1 日發出強烈警告，宣稱美國若對伊朗發動任何攻擊，都將在整個中東地區引發一,https://m.cnyes.com/news/id/6329409
